"Open time" "Open" "High" "Low" "Close" "Volume" "Close time" "Quote asset volume" "Number of trades" "Taker buy base asset volume" "Taker buy quote asset volume" "Ignore"
"1606912080000" "18939.91000000" "18947.97000000" "18916.98000000" "18923.48000000" "27.16404400" "1606912139999" "514275.90292987" "791" "16.20952600" "306874.87117730" "0"
"1606912140000" "18923.47000000" "18962.52000000" "18923.47000000" "18948.21000000" "37.17940900" "1606912199999" "704679.67126766" "1180" "17.77878800" "336940.10994779" "0"
"1606912200000" "18947.49000000" "18953.88000000" "18912.11000000" "18918.85000000" "31.09244800" "1606912259999" "588633.40808864" "952" "15.47613900" "292954.56589128" "0"
"1606912260000" "18918.85000000" "18921.77000000" "18890.00000000" "18895.76000000" "84.60147100" "1606912319999" "1599429.02822542" "1192" "58.70603700" "1109926.58301184" "0"
"1606912320000" "18895.77000000" "18896.56000000" "18839.00000000" "18881.93000000" "122.25328600" "1606912379999" "2306142.63715830" "1850" "69.04247900" "1302251.60696566" "0"
"1606912380000" "18882.33000000" "18894.55000000" "18852.05000000" "18871.83000000" "43.78182500" "1606912439999" "826417.97574720" "1135" "15.61989600" "294836.63777621" "0"
"1606912440000" "18872.09000000" "18899.93000000" "18864.20000000" "18891.00000000" "33.35249900" "1606912499999" "629810.87203247" "1090" "13.48794900" "254718.82065500" "0"
"1606912500000" "18891.96000000" "18930.00000000" "18891.96000000" "18922.70000000" "45.17043500" "1606912559999" "854567.21434634" "1090" "27.80315100" "526024.61643441" "0"
"1606912560000" "18922.69000000" "18944.30000000" "18914.67000000" "18927.41000000" "68.86867100" "1606912619999" "1303749.62339353" "1111" "26.73676300" "506084.47718781" "0"
"1606912620000" "18927.41000000" "18927.41000000" "18902.29000000" "18909.23000000" "29.74154200" "1606912679999" "562431.29120463" "954" "16.00565400" "302649.90217945" "0"
"1606912680000" "18909.22000000" "18927.40000000" "18880.00000000" "18919.21000000" "57.92993000" "1606912739999" "1094832.61676633" "1024" "28.64632900" "541302.60763533" "0"
"1606912740000" "18918.63000000" "18919.07000000" "18896.82000000" "18901.39000000" "19.23981700" "1606912799999" "363846.58938365" "810" "12.79314300" "241918.53200380" "0"
"1606912800000" "18901.39000000" "18913.20000000" "18892.21000000" "18894.79000000" "23.50047500" "1606912859999" "444288.76748219" "633" "7.37327500" "139356.47269318" "0"
"1606912860000" "18894.79000000" "18908.62000000" "18879.14000000" "18896.00000000" "36.94773000" "1606912919999" "697982.55220221" "987" "21.89693400" "413650.12694603" "0"
"1606912920000" "18896.01000000" "18897.71000000" "18850.00000000" "18867.93000000" "42.68392200" "1606912979999" "805446.23851001" "1050" "13.95819200" "263546.58321684" "0"
"1606912980000" "18866.68000000" "18880.00000000" "18799.91000000" "18799.91000000" "230.13738200" "1606913039999" "4333594.48483995" "2556" "72.75582700" "1370804.66845889" "0"
"1606913040000" "18799.91000000" "18836.53000000" "18792.31000000" "18799.60000000" "109.01331100" "1606913099999" "2050153.94205383" "2050" "59.28180000" "1115021.34243376" "0"
"1606913100000" "18799.60000000" "18871.00000000" "18794.00000000" "18852.75000000" "107.41153400" "1606913159999" "2022727.67975200" "2019" "75.16210000" "1415201.23977479" "0"
"1606913160000" "18852.46000000" "18852.75000000" "18811.82000000" "18833.39000000" "43.53332100" "1606913219999" "819618.60271372" "1147" "21.99601300" "414123.49727033" "0"
"1606913220000" "18833.38000000" "18859.92000000" "18820.20000000" "18826.46000000" "46.19318000" "1606913279999" "870185.89545369" "1291" "33.32893700" "627887.17038193" "0"
"1606913280000" "18826.46000000" "18844.03000000" "18820.95000000" "18832.11000000" "40.09284200" "1606913339999" "755058.82938735" "1162" "23.41987700" "441052.23346213" "0"
"1606913340000" "18832.10000000" "18858.31000000" "18822.82000000" "18844.75000000" "47.32293800" "1606913399999" "891708.93128143" "981" "26.19540500" "493617.26217005" "0"
"1606913400000" "18845.07000000" "18871.94000000" "18845.07000000" "18869.66000000" "40.80667400" "1606913459999" "769523.73034583" "980" "22.82669300" "430423.44716686" "0"
"1606913460000" "18869.64000000" "18876.58000000" "18857.65000000" "18869.90000000" "40.01928200" "1606913519999" "754975.86867722" "1125" "17.13443000" "323282.56618097" "0"
"1606913520000" "18869.91000000" "18915.60000000" "18869.91000000" "18896.61000000" "47.93031600" "1606913579999" "905805.07246963" "1297" "29.55748700" "558550.81769377" "0"
"1606913580000" "18896.61000000" "18921.01000000" "18896.61000000" "18917.14000000" "56.07215100" "1606913639999" "1060454.42838622" "1057" "47.45310600" "897424.79104212" "0"
"1606913640000" "18917.13000000" "18935.89000000" "18890.27000000" "18932.30000000" "66.98098600" "1606913699999" "1267099.13952313" "1288" "38.30878300" "724691.73225021" "0"
"1606913700000" "18932.82000000" "18947.54000000" "18907.15000000" "18910.00000000" "27.17279000" "1606913759999" "514452.65885298" "1176" "14.87497700" "281629.54828903" "0"
"1606913760000" "18909.41000000" "18937.54000000" "18909.41000000" "18927.77000000" "56.61405800" "1606913819999" "1071370.44938764" "1109" "33.70574600" "637764.08756879" "0"
"1606913820000" "18927.77000000" "18942.15000000" "18923.21000000" "18929.67000000" "30.22492900" "1606913879999" "572273.67467200" "921" "14.15290300" "267986.49325801" "0"
"1606913880000" "18929.67000000" "18950.00000000" "18922.21000000" "18945.97000000" "109.68585800" "1606913939999" "2077750.76173376" "1102" "97.04957500" "1838437.00496591" "0"
"1606913940000" "18945.96000000" "18950.00000000" "18935.41000000" "18940.98000000" "28.18392200" "1606913999999" "533868.71669668" "943" "16.11726600" "305305.16495412" "0"
"1.606914e+12" "18940.97000000" "18950.00000000" "18919.61000000" "18926.35000000" "47.05945400" "1606914059999" "891480.03449686" "1098" "24.56649700" "465427.20793129" "0"
"1606914060000" "18926.35000000" "18965.00000000" "18919.31000000" "18961.58000000" "43.77799600" "1606914119999" "829421.10925428" "1225" "30.38484500" "575744.17051416" "0"
"1606914120000" "18961.57000000" "18987.48000000" "18950.89000000" "18984.96000000" "97.19201600" "1606914179999" "1843461.44445615" "1342" "44.89771700" "851737.26019253" "0"
"1606914180000" "18986.26000000" "19054.10000000" "18986.26000000" "19040.06000000" "131.60232100" "1606914239999" "2503020.34354876" "2862" "84.69278000" "1610326.07259155" "0"
"1606914240000" "19040.05000000" "19049.77000000" "19007.37000000" "19024.87000000" "88.72160800" "1606914299999" "1688471.01070063" "1495" "50.60625500" "963122.76621082" "0"
"1606914300000" "19025.18000000" "19045.43000000" "19025.18000000" "19026.60000000" "60.42171900" "1606914359999" "1150447.32147678" "1196" "36.62283900" "697406.93504643" "0"
"1606914360000" "19026.60000000" "19030.01000000" "19007.38000000" "19015.72000000" "46.27227000" "1606914419999" "880017.29082444" "1095" "24.94853800" "474501.64075235" "0"
"1606914420000" "19015.73000000" "19059.32000000" "19002.02000000" "19059.32000000" "46.86266800" "1606914479999" "891897.73171984" "1386" "28.41086900" "540695.59061943" "0"
"1606914480000" "19058.67000000" "19100.00000000" "19052.18000000" "19098.13000000" "90.30416700" "1606914539999" "1722811.24098851" "1811" "50.76704700" "968681.51717083" "0"
"1606914540000" "19098.11000000" "19100.00000000" "19074.27000000" "19082.43000000" "92.11280000" "1606914599999" "1758660.97193291" "1281" "47.92696800" "915017.53157800" "0"
"1606914600000" "19082.42000000" "19098.79000000" "19074.91000000" "19082.96000000" "54.53778600" "1606914659999" "1041012.82260478" "1022" "28.07925900" "535958.81086879" "0"
"1606914660000" "19082.72000000" "19090.12000000" "19051.37000000" "19088.94000000" "84.80150100" "1606914719999" "1617035.65750521" "1266" "37.24780200" "710283.58755905" "0"
"1606914720000" "19088.94000000" "19091.68000000" "19066.99000000" "19081.38000000" "42.09098400" "1606914779999" "803123.80673857" "809" "23.32177500" "444997.10856868" "0"
"1606914780000" "19081.38000000" "19087.68000000" "19060.67000000" "19072.49000000" "26.09741100" "1606914839999" "497838.07837446" "894" "7.62809200" "145514.31436268" "0"
"1606914840000" "19072.49000000" "19083.48000000" "19066.88000000" "19077.50000000" "23.66714200" "1606914899999" "451401.14528753" "721" "14.76871400" "281684.00007601" "0"
"1606914900000" "19077.51000000" "19080.00000000" "19060.13000000" "19062.68000000" "31.67627900" "1606914959999" "604164.90596217" "834" "12.50958400" "238607.52655206" "0"
"1606914960000" "19062.67000000" "19065.18000000" "19048.05000000" "19048.62000000" "53.31948800" "1606915019999" "1016056.31486942" "811" "17.04116400" "324716.66069233" "0"
"1606915020000" "19048.62000000" "19083.09000000" "19047.05000000" "19076.57000000" "48.20183700" "1606915079999" "919188.25832846" "1038" "27.81109300" "530433.55276065" "0"
"1606915080000" "19076.56000000" "19090.00000000" "19070.50000000" "19085.20000000" "26.46732300" "1606915139999" "504922.68118995" "875" "9.75873200" "186177.04893594" "0"
"1606915140000" "19085.20000000" "19089.95000000" "19057.09000000" "19057.09000000" "26.80360800" "1606915199999" "511122.45354052" "918" "17.56360300" "334919.53629773" "0"
"1606915200000" "19057.09000000" "19080.00000000" "19032.74000000" "19078.14000000" "56.95349500" "1606915259999" "1084781.79457222" "1093" "31.47869700" "599459.38734853" "0"
"1606915260000" "19078.39000000" "19170.00000000" "19078.39000000" "19169.90000000" "205.68643400" "1606915319999" "3936846.86073608" "3470" "145.74163500" "2789129.88678786" "0"
"1606915320000" "19169.90000000" "19198.14000000" "19151.13000000" "19198.08000000" "149.03761300" "1606915379999" "2858005.29196254" "2542" "78.77676400" "1510985.10177861" "0"
"1606915380000" "19198.14000000" "19247.00000000" "19173.28000000" "19184.99000000" "203.36181600" "1606915439999" "3906063.47067797" "3342" "140.21644300" "2693117.05338448" "0"
"1606915440000" "19188.76000000" "19218.46000000" "19168.93000000" "19169.96000000" "89.83620100" "1606915499999" "1724630.77399584" "1588" "44.16945900" "847991.53801523" "0"
"1606915500000" "19169.96000000" "19197.93000000" "19164.20000000" "19191.99000000" "82.47591600" "1606915559999" "1581833.26174990" "1252" "56.94008800" "1092059.95703339" "0"
"1606915560000" "19192.25000000" "19195.25000000" "19160.22000000" "19164.53000000" "33.44197900" "1606915619999" "641416.84119732" "984" "18.71716300" "359018.98137883" "0"
"1606915620000" "19165.05000000" "19185.39000000" "19152.21000000" "19167.29000000" "62.80617600" "1606915679999" "1204083.07702474" "1215" "21.03391800" "403283.96707560" "0"
"1606915680000" "19167.29000000" "19180.00000000" "19156.21000000" "19163.56000000" "41.01871300" "1606915739999" "786328.94265000" "861" "19.62850200" "376276.51500667" "0"
"1606915740000" "19163.56000000" "19216.83000000" "19160.02000000" "19200.00000000" "155.48370100" "1606915799999" "2984951.30279646" "1890" "123.96983700" "2379831.19243330" "0"
"1606915800000" "19199.99000000" "19207.50000000" "19170.00000000" "19175.37000000" "50.70662800" "1606915859999" "972849.76723412" "1207" "26.68129300" "511921.75331978" "0"
"1606915860000" "19175.37000000" "19209.11000000" "19161.96000000" "19203.13000000" "136.95736400" "1606915919999" "2628654.96942351" "1530" "55.61834000" "1067138.95021157" "0"
"1606915920000" "19203.14000000" "19250.00000000" "19203.13000000" "19250.00000000" "133.55782700" "1606915979999" "2568457.01734345" "1858" "86.61807500" "1665766.93145229" "0"
"1606915980000" "19249.99000000" "19250.70000000" "19217.46000000" "19233.18000000" "88.37614700" "1606916039999" "1700076.03158682" "1718" "64.14986600" "1234139.63835967" "0"
"1606916040000" "19233.18000000" "19247.49000000" "19209.15000000" "19215.35000000" "62.61015600" "1606916099999" "1203962.45010626" "1385" "31.42552500" "604344.48791070" "0"
"1606916100000" "19215.03000000" "19215.97000000" "19176.67000000" "19187.05000000" "57.20196100" "1606916159999" "1098143.22361657" "1358" "28.08250000" "539136.20292639" "0"
"1606916160000" "19187.04000000" "19209.08000000" "19177.44000000" "19187.49000000" "39.87451600" "1606916219999" "765267.79943539" "1076" "21.06293500" "404230.00961774" "0"
"1606916220000" "19187.33000000" "19204.85000000" "19182.35000000" "19191.92000000" "43.73317100" "1606916279999" "839415.00673550" "914" "25.52070300" "489817.35912396" "0"
"1606916280000" "19191.92000000" "19195.82000000" "19170.00000000" "19180.79000000" "51.85023600" "1606916339999" "994510.86615874" "1068" "25.08491200" "481139.03230315" "0"
"1606916340000" "19180.78000000" "19200.00000000" "19176.79000000" "19196.95000000" "52.20127600" "1606916399999" "1001814.74909433" "1050" "28.21262600" "541409.48565615" "0"
"1606916400000" "19190.50000000" "19199.00000000" "19156.74000000" "19158.96000000" "102.30301300" "1606916459999" "1961632.34488487" "1092" "38.65609300" "741095.10831457" "0"
"1606916460000" "19158.97000000" "19179.72000000" "19152.72000000" "19162.12000000" "45.89582500" "1606916519999" "879552.80860033" "1322" "21.30842600" "408339.72442291" "0"
"1606916520000" "19162.12000000" "19189.78000000" "19152.02000000" "19176.08000000" "45.20041900" "1606916579999" "866411.14506518" "1142" "26.41657000" "506320.45453712" "0"
"1606916580000" "19176.09000000" "19188.54000000" "19170.59000000" "19175.00000000" "24.88829200" "1606916639999" "477323.23714521" "901" "8.46194500" "162290.94254463" "0"
"1606916640000" "19175.05000000" "19180.00000000" "19153.07000000" "19163.58000000" "27.43019400" "1606916699999" "525689.05913601" "784" "13.92563100" "266891.03385267" "0"
"1606916700000" "19163.59000000" "19174.21000000" "19113.00000000" "19113.01000000" "66.87468000" "1606916759999" "1280508.94822758" "1397" "23.59779500" "451905.65779997" "0"
"1606916760000" "19113.00000000" "19170.18000000" "19110.22000000" "19160.02000000" "62.32888400" "1606916819999" "1192927.71923512" "1272" "37.53594300" "718278.75689972" "0"
"1606916820000" "19160.01000000" "19206.65000000" "19160.01000000" "19186.28000000" "102.60515200" "1606916879999" "1969305.59904227" "1553" "66.36036700" "1273681.73411010" "0"
"1606916880000" "19186.28000000" "19186.28000000" "19136.36000000" "19147.97000000" "45.48602700" "1606916939999" "871265.14329925" "1002" "27.47762200" "526242.13652930" "0"
"1606916940000" "19147.96000000" "19172.44000000" "19134.66000000" "19150.98000000" "31.40117600" "1606916999999" "601482.49412293" "1102" "14.30064600" "273917.17158863" "0"
"1.606917e+12" "19150.98000000" "19159.27000000" "19123.26000000" "19133.26000000" "34.12672200" "1606917059999" "653145.36069973" "1022" "15.26794900" "292212.92172095" "0"
"1606917060000" "19133.64000000" "19165.04000000" "19125.00000000" "19162.61000000" "36.58823000" "1606917119999" "700370.94510853" "1028" "19.24999000" "368413.97046357" "0"
"1606917120000" "19162.57000000" "19164.59000000" "19138.69000000" "19151.58000000" "26.27834800" "1606917179999" "503340.94669567" "863" "12.27158500" "235064.01276532" "0"
"1606917180000" "19151.59000000" "19152.77000000" "19135.30000000" "19138.92000000" "28.82909700" "1606917239999" "551886.85751200" "876" "7.88115300" "150863.52577535" "0"
"1606917240000" "19138.93000000" "19166.10000000" "19136.32000000" "19142.85000000" "43.75154200" "1606917299999" "837758.63062315" "1021" "28.88198900" "552961.47609622" "0"
"1606917300000" "19142.85000000" "19149.92000000" "19119.13000000" "19125.76000000" "49.88340100" "1606917359999" "954462.74375297" "1086" "30.08988800" "575793.27968990" "0"
"1606917360000" "19125.76000000" "19140.00000000" "19112.66000000" "19137.61000000" "59.84867700" "1606917419999" "1144918.99287941" "1106" "22.89358900" "437889.62883525" "0"
"1606917420000" "19137.62000000" "19170.00000000" "19134.67000000" "19143.05000000" "41.94626500" "1606917479999" "803404.04720208" "1173" "23.01924000" "440826.81971451" "0"
"1606917480000" "19143.05000000" "19153.54000000" "19125.33000000" "19150.20000000" "70.76515900" "1606917539999" "1353911.39795995" "1110" "35.48421000" "678854.96821309" "0"
"1606917540000" "19151.20000000" "19154.79000000" "19124.37000000" "19124.51000000" "49.64707700" "1606917599999" "949985.34750777" "1037" "27.89027400" "533694.86701162" "0"
"1606917600000" "19126.75000000" "19169.18000000" "19089.36000000" "19155.95000000" "144.77576100" "1606917659999" "2770817.80165832" "1939" "48.99987100" "937724.10729330" "0"
"1606917660000" "19155.18000000" "19156.89000000" "19140.00000000" "19140.68000000" "34.67672100" "1606917719999" "664061.94132302" "1037" "12.74287400" "244018.85158102" "0"
"1606917720000" "19140.67000000" "19149.71000000" "19101.00000000" "19103.80000000" "31.67403400" "1606917779999" "605703.19608738" "965" "16.76401400" "320617.18479486" "0"
"1606917780000" "19103.80000000" "19109.05000000" "19055.00000000" "19083.10000000" "101.01929300" "1606917839999" "1927194.31777932" "1869" "43.56406500" "831085.65683004" "0"
"1606917840000" "19082.71000000" "19125.99000000" "19077.48000000" "19121.87000000" "63.35034800" "1606917899999" "1210293.53848710" "1501" "38.34623000" "732398.71385325" "0"
"1606917900000" "19121.87000000" "19129.13000000" "19102.75000000" "19107.46000000" "66.65057100" "1606917959999" "1274190.57877762" "1330" "42.62323400" "814816.03912890" "0"
"1606917960000" "19107.47000000" "19123.09000000" "19102.75000000" "19112.07000000" "28.21979300" "1606918019999" "539411.41740651" "1097" "13.25198300" "253293.62389688" "0"
"1606918020000" "19112.06000000" "19132.91000000" "19103.67000000" "19107.88000000" "60.49785800" "1606918079999" "1156552.26218038" "1140" "44.46754100" "850098.65742766" "0"
"1606918080000" "19107.89000000" "19119.70000000" "19081.32000000" "19118.96000000" "42.97437900" "1606918139999" "820904.59510944" "1105" "20.32721600" "388299.37665216" "0"
"1606918140000" "19118.96000000" "19119.70000000" "19086.10000000" "19095.79000000" "44.05208700" "1606918199999" "841537.73325894" "1137" "29.69957100" "567356.38563497" "0"
"1606918200000" "19095.79000000" "19135.85000000" "19095.63000000" "19133.81000000" "70.38705300" "1606918259999" "1345569.71585564" "1175" "29.74533000" "568606.47099578" "0"
"1606918260000" "19133.44000000" "19152.65000000" "19125.66000000" "19150.70000000" "49.15355900" "1606918319999" "940691.17482972" "1497" "20.78028500" "397727.29457748" "0"
"1606918320000" "19150.70000000" "19158.87000000" "19132.48000000" "19138.17000000" "55.51103300" "1606918379999" "1062914.78713623" "1326" "33.22263300" "636150.41208814" "0"
"1606918380000" "19138.17000000" "19164.30000000" "19132.65000000" "19159.22000000" "66.32465600" "1606918439999" "1269939.68533320" "1536" "38.56396700" "738310.58598103" "0"
"1606918440000" "19159.22000000" "19165.00000000" "19149.53000000" "19155.27000000" "29.56665200" "1606918499999" "566392.26118583" "1061" "18.86720400" "361429.85345411" "0"
"1606918500000" "19155.27000000" "19172.31000000" "19151.38000000" "19156.84000000" "30.92197000" "1606918559999" "592573.70499084" "1140" "14.85201200" "284644.30038914" "0"
"1606918560000" "19156.84000000" "19172.31000000" "19155.00000000" "19164.88000000" "48.32764200" "1606918619999" "926202.85331419" "992" "19.38346800" "371472.95457248" "0"
"1606918620000" "19164.89000000" "19175.00000000" "19141.77000000" "19142.57000000" "73.10946400" "1606918679999" "1400931.63023879" "998" "52.64945000" "1008957.34857449" "0"
"1606918680000" "19142.56000000" "19162.24000000" "19137.41000000" "19160.85000000" "31.58776300" "1606918739999" "604843.84503971" "959" "23.96917800" "458933.89572184" "0"
"1606918740000" "19160.85000000" "19170.04000000" "19105.67000000" "19117.00000000" "90.76823700" "1606918799999" "1737606.35656820" "1365" "43.20550900" "827077.28672936" "0"
"1606918800000" "19117.00000000" "19146.26000000" "19082.15000000" "19089.03000000" "67.93574300" "1606918859999" "1298355.83218381" "1551" "28.57545600" "546221.93352132" "0"
"1606918860000" "19089.04000000" "19089.04000000" "19025.89000000" "19050.66000000" "164.57327400" "1606918919999" "3135724.55192198" "2351" "64.03267800" "1220031.13306638" "0"
"1606918920000" "19051.17000000" "19086.55000000" "19045.15000000" "19048.53000000" "69.62852100" "1606918979999" "1327209.21125588" "1574" "23.58456200" "449640.50754811" "0"
"1606918980000" "19048.52000000" "19075.37000000" "19045.18000000" "19049.43000000" "44.91075300" "1606919039999" "855921.66087808" "1240" "22.06914800" "420606.59563084" "0"
"1606919040000" "19049.13000000" "19049.43000000" "19000.31000000" "19015.93000000" "115.07039700" "1606919099999" "2188308.39423616" "1851" "47.27967700" "899227.61056475" "0"
"1606919100000" "19015.31000000" "19050.00000000" "18991.67000000" "19015.36000000" "105.74381100" "1606919159999" "2010730.36679591" "1853" "49.40741600" "939621.30576803" "0"
"1606919160000" "19015.36000000" "19015.36000000" "18968.33000000" "18993.69000000" "131.56882400" "1606919219999" "2498090.38098301" "2080" "67.17332300" "1275440.76855448" "0"
"1606919220000" "18994.69000000" "18999.30000000" "18973.81000000" "18986.43000000" "45.77321600" "1606919279999" "869308.82405651" "1073" "14.90476500" "283044.85036107" "0"
"1606919280000" "18986.14000000" "18994.80000000" "18930.96000000" "18939.47000000" "88.87732400" "1606919339999" "1685324.37867897" "1833" "44.51693000" "844139.54633660" "0"
"1606919340000" "18939.38000000" "18999.00000000" "18900.00000000" "18987.84000000" "154.13471000" "1606919399999" "2920651.58678372" "2218" "77.60577400" "1471685.55042638" "0"
"1606919400000" "18988.41000000" "18988.42000000" "18907.56000000" "18913.00000000" "122.14245100" "1606919459999" "2314896.30376796" "1842" "47.83474300" "906673.09803712" "0"
"1606919460000" "18913.58000000" "18953.66000000" "18913.58000000" "18949.92000000" "68.67415800" "1606919519999" "1300460.51502876" "1405" "42.46054500" "803980.65068335" "0"
"1606919520000" "18949.92000000" "19012.44000000" "18945.36000000" "18998.37000000" "73.53012600" "1606919579999" "1396175.66411112" "1775" "45.70403400" "867731.99711599" "0"
"1606919580000" "18998.36000000" "19002.78000000" "18958.33000000" "18981.47000000" "50.26066800" "1606919639999" "953973.08172674" "1278" "22.69436000" "430731.06577933" "0"
"1606919640000" "18981.45000000" "18997.13000000" "18971.43000000" "18984.01000000" "35.83053100" "1606919699999" "680229.98763630" "990" "17.86519400" "339148.29960718" "0"
"1606919700000" "18983.84000000" "19002.78000000" "18982.08000000" "18988.25000000" "29.72026000" "1606919759999" "564472.58780306" "1020" "14.97634800" "284462.21864264" "0"
"1606919760000" "18988.25000000" "18994.01000000" "18966.05000000" "18977.75000000" "74.74501100" "1606919819999" "1418682.75411931" "1195" "36.10839200" "685369.41544004" "0"
"1606919820000" "18977.75000000" "18977.75000000" "18934.10000000" "18948.11000000" "72.52671600" "1606919879999" "1374567.38963487" "1283" "42.42896600" "804265.22628522" "0"
"1606919880000" "18948.12000000" "18961.91000000" "18930.01000000" "18945.28000000" "38.34927100" "1606919939999" "726450.21249507" "1193" "28.95882800" "548556.50996468" "0"
"1606919940000" "18945.65000000" "18966.58000000" "18926.00000000" "18935.66000000" "45.32312100" "1606919999999" "858629.13941630" "1209" "17.19969400" "325864.74125221" "0"
"1.60692e+12" "18935.88000000" "18949.91000000" "18928.58000000" "18933.08000000" "68.99473700" "1606920059999" "1306677.98205624" "1291" "31.79616500" "602160.65421141" "0"
"1606920060000" "18932.93000000" "18938.69000000" "18928.58000000" "18930.13000000" "37.87757200" "1606920119999" "717103.02790215" "1068" "14.60398200" "276484.63767796" "0"
"1606920120000" "18930.13000000" "18968.91000000" "18928.58000000" "18951.15000000" "49.41039800" "1606920179999" "936193.53178533" "1332" "29.37766600" "556614.06914096" "0"
"1606920180000" "18951.15000000" "18951.15000000" "18856.00000000" "18882.36000000" "153.54571400" "1606920239999" "2902879.79681291" "2520" "34.26094000" "647630.67577560" "0"
"1606920240000" "18882.37000000" "18882.37000000" "18850.00000000" "18857.63000000" "168.03840100" "1606920299999" "3170389.15769776" "2043" "43.38533500" "818470.01444991" "0"
"1606920300000" "18857.64000000" "18929.12000000" "18854.64000000" "18929.12000000" "76.53356000" "1606920359999" "1446265.53975192" "1761" "48.95765500" "925026.99507516" "0"
"1606920360000" "18929.13000000" "18937.51000000" "18893.00000000" "18897.93000000" "68.69739300" "1606920419999" "1299272.05003318" "1111" "22.54584700" "426389.45291394" "0"
"1606920420000" "18897.93000000" "18903.73000000" "18867.29000000" "18900.76000000" "68.33615100" "1606920479999" "1290358.65004671" "1331" "49.87303800" "941739.90238300" "0"
"1606920480000" "18900.76000000" "18903.73000000" "18883.36000000" "18889.57000000" "35.04676900" "1606920539999" "662073.52887144" "941" "12.29770100" "232295.53149716" "0"
"1606920540000" "18889.58000000" "18925.00000000" "18889.58000000" "18923.15000000" "65.32359500" "1606920599999" "1235078.83310657" "1209" "42.26422800" "799136.88333254" "0"
"1606920600000" "18923.94000000" "18950.22000000" "18923.94000000" "18948.47000000" "83.14287500" "1606920659999" "1574847.92189288" "1433" "33.79340700" "639963.67710159" "0"
"1606920660000" "18948.48000000" "18967.23000000" "18924.36000000" "18939.85000000" "56.84657400" "1606920719999" "1076931.96443969" "1455" "34.27012800" "649255.64081854" "0"
"1606920720000" "18939.85000000" "18972.46000000" "18939.85000000" "18966.44000000" "45.97534300" "1606920779999" "871743.45630347" "1415" "25.84322900" "490016.48956086" "0"
"1606920780000" "18965.75000000" "18975.10000000" "18950.00000000" "18952.19000000" "40.65779400" "1606920839999" "770854.40366040" "1220" "22.86813000" "433595.39100750" "0"
"1606920840000" "18952.18000000" "18963.96000000" "18939.85000000" "18954.46000000" "45.63367300" "1606920899999" "864827.53813214" "1046" "26.76054900" "507190.84709762" "0"
"1606920900000" "18954.46000000" "19003.91000000" "18953.00000000" "19000.00000000" "92.07543500" "1606920959999" "1747587.42075032" "1779" "54.78618800" "1039570.34733257" "0"
"1606920960000" "18996.51000000" "18999.49000000" "18970.00000000" "18976.15000000" "36.41303600" "1606921019999" "691232.51128525" "903" "17.28737700" "328172.08841099" "0"
"1606921020000" "18978.19000000" "18983.53000000" "18968.71000000" "18970.37000000" "17.14042000" "1606921079999" "325256.41071686" "776" "9.71944700" "184435.52978133" "0"
"1606921080000" "18970.00000000" "18970.40000000" "18941.87000000" "18965.00000000" "39.89470200" "1606921139999" "756128.32488652" "863" "12.54593600" "237819.14256572" "0"
"1606921140000" "18965.00000000" "18968.65000000" "18850.00000000" "18910.21000000" "207.40470200" "1606921199999" "3924589.50899920" "2398" "52.07480600" "985931.55983762" "0"
"1606921200000" "18910.21000000" "18911.13000000" "18853.00000000" "18884.08000000" "107.26425700" "1606921259999" "2024701.93649649" "1873" "46.34092100" "875059.37980760" "0"
"1606921260000" "18884.08000000" "18888.07000000" "18810.00000000" "18840.00000000" "161.56138500" "1606921319999" "3044485.40033972" "2197" "51.62521700" "972604.47274025" "0"
"1606921320000" "18840.00000000" "18842.19000000" "18728.38000000" "18774.35000000" "253.53359400" "1606921379999" "4761955.72737267" "3807" "68.67616400" "1290167.78634096" "0"
"1606921380000" "18773.66000000" "18800.81000000" "18729.26000000" "18777.20000000" "175.32072900" "1606921439999" "3291215.12527898" "2472" "103.00507000" "1934169.81341258" "0"
"1606921440000" "18777.19000000" "18826.70000000" "18774.38000000" "18814.13000000" "67.56968400" "1606921499999" "1270530.37091619" "1918" "39.00651300" "733577.31663581" "0"
"1606921500000" "18814.13000000" "18846.03000000" "18810.02000000" "18822.30000000" "77.17526800" "1606921559999" "1453404.02793286" "1664" "44.76209300" "842975.26580541" "0"
"1606921560000" "18825.03000000" "18836.29000000" "18791.66000000" "18835.81000000" "77.39718000" "1606921619999" "1455753.73129293" "1774" "37.92875800" "713440.30956778" "0"
"1606921620000" "18834.31000000" "18850.00000000" "18826.40000000" "18840.54000000" "43.14182900" "1606921679999" "812833.26084959" "1434" "19.71251200" "371391.26458298" "0"
"1606921680000" "18840.61000000" "18868.99000000" "18840.52000000" "18866.34000000" "73.66849700" "1606921739999" "1389071.98168662" "1637" "51.99798400" "980447.29852156" "0"
"1606921740000" "18866.34000000" "18889.56000000" "18835.39000000" "18840.11000000" "104.03861300" "1606921799999" "1962960.04237263" "1903" "59.83280700" "1128822.16231816" "0"
"1606921800000" "18840.11000000" "18888.43000000" "18838.37000000" "18877.82000000" "49.64595600" "1606921859999" "936745.82336655" "1337" "33.31937500" "628577.07066456" "0"
"1606921860000" "18877.83000000" "18937.43000000" "18874.75000000" "18929.38000000" "114.32684500" "1606921919999" "2162010.81017309" "1899" "88.45386800" "1672977.26216911" "0"
